n,dataset_idx,num_columns,mse,abse,bool_error,trial,gaussian_imse
7000,agg,,0.8619587677204241,0.718121568149332,0.5531666666666667,12,-1.0
7000,naive_agg,,0.8692712371062659,0.7216544722623254,0.551,12,-1.0
7000,opt_naive_agg,,0.8596278198546006,0.717274282857445,0.5525,12,-1.0
7000,imputed_baseline,,0.8660066257845295,0.7217990331702107,0.5636666666666666,12,-1.0
7000,rw_imputed_baseline,,0.8628643687095033,0.7199002150496947,0.5616666666666666,12,-1.0
7000,0,37.0,0.897355891894198,0.7362575794868583,0.5651666666666667,13,-1.0
7000,1,36.0,0.8856341542593112,0.7348160339311393,0.5768333333333333,13,-1.0
7000,2,35.0,0.8971402329600388,0.7389673367486821,0.5773333333333334,13,-1.0
7000,3,30.0,1.267475707764085,0.7562776649576137,0.572,13,-1.0
7000,4,27.0,0.8585133067700911,0.714620356264734,0.5605,13,-1.0
7000,agg,,0.8594330691337755,0.7170525274171744,0.5558333333333333,13,-1.0
7000,naive_agg,,0.8749762552241518,0.7205722034983378,0.556,13,-1.0
7000,opt_naive_agg,,0.8605115003615218,0.716890996911944,0.5558333333333333,13,-1.0
7000,imputed_baseline,,0.8599737383450606,0.7180961102994813,0.5611666666666667,13,-1.0
7000,rw_imputed_baseline,,0.8594629893468299,0.7177794228421202,0.5615,13,-1.0
7000,0,37.0,0.8987934895533595,0.7378839537072692,0.571,14,-1.0
7000,1,36.0,0.8913301088666508,0.7397326890486844,0.5828333333333333,14,-1.0
7000,2,35.0,0.905642661431984,0.7429322673090367,0.5828333333333333,14,-1.0
7000,3,30.0,0.915159404461671,0.7462622158693258,0.562,14,-1.0
7000,4,27.0,0.8597996237884038,0.715171155037507,0.563,14,-1.0
7000,agg,,0.8581972783574383,0.7166546833533733,0.554,14,-1.0
7000,naive_agg,,0.86206800734074,0.7188664751601164,0.5556666666666666,14,-1.0
7000,opt_naive_agg,,0.8591358274301111,0.7170250603922905,0.556,14,-1.0
7000,imputed_baseline,,0.8602001713968813,0.7181561549917531,0.56,14,-1.0
7000,rw_imputed_baseline,,0.8591671406367501,0.7172526660934021,0.5588333333333333,14,-1.0
7000,0,37.0,0.8967179788680572,0.7357738799045764,0.5626666666666666,15,-1.0
7000,1,36.0,0.8895102826309255,0.7385431136997739,0.5778333333333333,15,-1.0
7000,2,35.0,0.9036085756876092,0.7413730198845179,0.5728333333333333,15,-1.0
7000,3,30.0,0.9095592846347008,0.7429196464520071,0.5551666666666667,15,-1.0
7000,4,27.0,0.8602451075072122,0.7152888931996334,0.5641666666666667,15,-1.0
7000,agg,,0.8571796799756868,0.7157020208556371,0.5538333333333333,15,-1.0
7000,naive_agg,,0.8617244583804404,0.7183983613907746,0.5495,15,-1.0
7000,opt_naive_agg,,0.8567572538096677,0.7156322289279027,0.5553333333333333,15,-1.0
7000,imputed_baseline,,0.8580864857877532,0.7160313767519909,0.5546666666666666,15,-1.0
7000,rw_imputed_baseline,,0.8572565285126938,0.715546175704838,0.5566666666666666,15,-1.0
7000,0,37.0,0.8995485265157943,0.7375756470749211,0.5648333333333333,16,-1.0
7000,1,36.0,0.8896236881296661,0.7391133938089415,0.5825,16,-1.0
7000,2,35.0,0.9039069157928552,0.7414189038528263,0.5761666666666667,16,-1.0
7000,3,30.0,0.9119095944460948,0.7452338322553792,0.5653333333333334,16,-1.0
7000,4,27.0,0.8589446218915985,0.7138025032317539,0.559,16,-1.0
7000,agg,,0.8641679062113362,0.7205384844855507,0.5553333333333333,16,-1.0
7000,naive_agg,,0.8629873015284633,0.719506167419741,0.552,16,-1.0
7000,opt_naive_agg,,0.8600601004588865,0.7177200988831044,0.5518333333333333,16,-1.0
7000,imputed_baseline,,0.8627412557042959,0.7191933659573074,0.5581666666666667,16,-1.0
7000,rw_imputed_baseline,,0.8658707197994223,0.7212587206453323,0.5598333333333333,16,-1.0
7000,0,37.0,0.8984009658966648,0.7355501531675944,0.5745,17,-1.0
7000,1,36.0,0.8849797857302323,0.7362191857400485,0.5751666666666667,17,-1.0
7000,2,35.0,0.9036390474733638,0.7423593205961049,0.5795,17,-1.0
7000,3,30.0,0.9193822949069672,0.748843992700393,0.5578333333333333,17,-1.0
7000,4,27.0,0.8583870145458815,0.7162164263573289,0.561,17,-1.0
7000,agg,,0.8587708478751965,0.7174307417382144,0.5561666666666667,17,-1.0
7000,naive_agg,,0.8626464366567997,0.7197538926254312,0.5536666666666666,17,-1.0
7000,opt_naive_agg,,0.8569389765756387,0.7163587246591928,0.5521666666666667,17,-1.0
7000,imputed_baseline,,0.860534060918206,0.7183805090803568,0.5586666666666666,17,-1.0
7000,rw_imputed_baseline,,0.8587324989420887,0.7172202891554356,0.5596666666666666,17,-1.0
7000,0,37.0,0.8840972736018918,0.7302812112017609,0.5621666666666667,18,-1.0
7000,1,36.0,1.0925062944901511,0.7491575919887803,0.5788333333333333,18,-1.0
7000,2,35.0,0.9314004010451078,0.7538506446723695,0.589,18,-1.0
7000,3,30.0,0.9222124147409928,0.7499475456663163,0.5598333333333333,18,-1.0
7000,4,27.0,0.8582161223797979,0.7164409720872791,0.5523333333333333,18,-1.0
7000,agg,,0.8716849309237278,0.7207578560013753,0.5561666666666667,18,-1.0
7000,naive_agg,,0.8730805775294302,0.7216700515063255,0.5518333333333333,18,-1.0
7000,opt_naive_agg,,0.8724556502204094,0.7205765043077602,0.5526666666666666,18,-1.0
7000,imputed_baseline,,0.8585557596806099,0.7172080176471265,0.5575,18,-1.0
7000,rw_imputed_baseline,,0.8582361814774688,0.7170382703532849,0.5586666666666666,18,-1.0
7000,0,37.0,0.8931658339690115,0.7351555877848417,0.567,19,-1.0
7000,1,36.0,0.8859072607970631,0.7378465646052867,0.5798333333333333,19,-1.0
7000,2,35.0,0.8960588883139688,0.7386593380874027,0.5791666666666667,19,-1.0
7000,3,30.0,0.9112998843817,0.7443133241126753,0.5631666666666667,19,-1.0
7000,4,27.0,0.8608640086226567,0.7180004613208117,0.557,19,-1.0
7000,agg,,0.8631132670137128,0.7197898791286017,0.5583333333333333,19,-1.0
7000,naive_agg,,0.862276566402844,0.7194067049449477,0.5525,19,-1.0
7000,opt_naive_agg,,0.854829724227476,0.7155919982315221,0.5575,19,-1.0
7000,imputed_baseline,,0.8616626967520384,0.7185898007126013,0.5585,19,-1.0
7000,rw_imputed_baseline,,0.8639484651157427,0.7199378109089151,0.5591666666666667,19,-1.0
7000,0,37.0,0.8879550020116213,0.732275722621904,0.5646666666666667,20,-1.0
7000,1,36.0,0.8893804797579874,0.7387712258025969,0.5778333333333333,20,-1.0
7000,2,35.0,0.8975492188501916,0.739712564654032,0.5798333333333333,20,-1.0
7000,3,30.0,0.9180086262988414,0.7487681447718001,0.5626666666666666,20,-1.0
7000,4,27.0,0.8589789770340955,0.7163486847280717,0.5575,20,-1.0
7000,agg,,0.8582573339636298,0.7174178003282246,0.557,20,-1.0
7000,naive_agg,,0.86144135413535,0.7193480848830287,0.5556666666666666,20,-1.0
7000,opt_naive_agg,,0.8591622530296654,0.7178553388513834,0.5548333333333333,20,-1.0
7000,imputed_baseline,,0.8590695266071285,0.7175257642676596,0.5606666666666666,20,-1.0
7000,rw_imputed_baseline,,0.8581430408676779,0.7169686531331209,0.5608333333333333,20,-1.0
7000,0,37.0,0.90546081778807,0.7396922047387067,0.5578333333333333,21,-1.0
7000,1,36.0,0.8855597104573283,0.7344266177180397,0.576,21,-1.0
7000,2,35.0,0.8986622144465057,0.7385345047852273,0.5718333333333333,21,-1.0
7000,3,30.0,1.4007797576279093,0.756822789146058,0.564,21,-1.0
7000,4,27.0,0.8605469999024157,0.7184009644771073,0.5575,21,-1.0
7000,agg,,0.8588103131078375,0.7170753415365346,0.555,21,-1.0
7000,naive_agg,,0.8817815309766349,0.722402934138827,0.553,21,-1.0
7000,opt_naive_agg,,0.8584221779132856,0.7171413840430024,0.557,21,-1.0
7000,imputed_baseline,,0.8602271649850239,0.7175256363950825,0.5556666666666666,21,-1.0
7000,rw_imputed_baseline,,0.8586898013116406,0.7166787532014608,0.5561666666666667,21,-1.0
7000,0,37.0,0.8929952386494855,0.7345174552352264,0.5661666666666667,22,-1.0
7000,1,36.0,0.893433050907126,0.7410083391369798,0.5795,22,-1.0
7000,2,35.0,0.9281647586641956,0.7514766107136964,0.59,22,-1.0
7000,3,30.0,0.9074086039537352,0.7428601954346747,0.5531666666666667,22,-1.0
7000,4,27.0,0.8600365155837699,0.7161799295899209,0.5586666666666666,22,-1.0
7000,agg,,0.860795292674562,0.7178146212566656,0.5563333333333333,22,-1.0
7000,naive_agg,,0.8642576447756649,0.7198154584894786,0.5521666666666667,22,-1.0
7000,opt_naive_agg,,0.8613241098177749,0.7181598694614558,0.5523333333333333,22,-1.0
7000,imputed_baseline,,0.8594996978333335,0.716999189750527,0.5555,22,-1.0
7000,rw_imputed_baseline,,0.8590511831068673,0.7168613881802006,0.5573333333333333,22,-1.0
7000,0,37.0,0.9008048344218867,0.7391671712928097,0.5726666666666667,23,-1.0
7000,1,36.0,0.896208377851172,0.7427252491494667,0.583,23,-1.0
7000,2,35.0,0.9036011864664436,0.7417630750065123,0.5856666666666667,23,-1.0
7000,3,30.0,0.9116977235589948,0.7453383784045208,0.5681666666666667,23,-1.0
7000,4,27.0,0.8611698202223744,0.7167294940960083,0.5561666666666667,23,-1.0
7000,agg,,0.8600487098723429,0.718016992811344,0.558,23,-1.0
7000,naive_agg,,0.8621611377896664,0.719264375836797,0.5538333333333333,23,-1.0
7000,opt_naive_agg,,0.8592714070116196,0.7174737337434034,0.5533333333333333,23,-1.0
7000,imputed_baseline,,0.8596418881427587,0.7170337131023631,0.5598333333333333,23,-1.0
7000,rw_imputed_baseline,,0.8593744819532543,0.716771613613657,0.5601666666666667,23,-1.0
7000,0,37.0,0.8902186119464417,0.7321824535347528,0.5608333333333333,24,-1.0
7000,1,36.0,0.8924368329475384,0.7405257155735281,0.584,24,-1.0
7000,2,35.0,0.8972450339855957,0.7383301570758993,0.5818333333333333,24,-1.0
7000,3,30.0,0.931536238908342,0.7532097220377161,0.5573333333333333,24,-1.0
7000,4,27.0,0.8583377544443462,0.7153530199915916,0.5595,24,-1.0
7000,agg,,0.8582078745281312,0.7170726991423203,0.5566666666666666,24,-1.0
7000,naive_agg,,0.8620590646820574,0.7195281385457071,0.5566666666666666,24,-1.0
7000,opt_naive_agg,,0.8584750583136309,0.7173218186320552,0.5535,24,-1.0
7000,imputed_baseline,,0.8588598369444492,0.71697383563289,0.5573333333333333,24,-1.0
7000,rw_imputed_baseline,,0.8575829613087077,0.7162757262356042,0.559,24,-1.0
7000,0,37.0,0.8984701508602669,0.7367620543964113,0.5761666666666667,25,-1.0
7000,1,36.0,0.8879427220421012,0.7376036883724912,0.5793333333333334,25,-1.0
7000,2,35.0,0.9131254495918166,0.747200890369006,0.5831666666666667,25,-1.0
7000,3,30.0,0.922290155899191,0.7510438602610563,0.5695,25,-1.0
7000,4,27.0,0.8610907581757742,0.7159982919536081,0.5595,25,-1.0
7000,agg,,0.8586072302187931,0.7171608510348992,0.561,25,-1.0
7000,naive_agg,,0.8633660273060033,0.720031688235875,0.5565,25,-1.0
7000,opt_naive_agg,,0.8565821552549783,0.715804796308313,0.5558333333333333,25,-1.0
7000,imputed_baseline,,0.8628821358792205,0.7196800669870105,0.5628333333333333,25,-1.0
7000,rw_imputed_baseline,,0.8612200332633033,0.7190877630332285,0.5623333333333334,25,-1.0
7000,0,37.0,0.8950654549824373,0.7353988414481485,0.5723333333333334,26,-1.0
7000,1,36.0,0.8874065831046571,0.7385725431319576,0.5803333333333334,26,-1.0
7000,2,35.0,0.9102396430255528,0.7442499914207455,0.5826666666666667,26,-1.0
7000,3,30.0,0.9661372059570124,0.7489134111560561,0.5535,26,-1.0
7000,4,27.0,0.8574080350619673,0.7140195121938882,0.556,26,-1.0
7000,agg,,0.857170508498449,0.7158377160350937,0.5535,26,-1.0
7000,naive_agg,,0.8632296173168325,0.71878930539431,0.5513333333333333,26,-1.0
7000,opt_naive_agg,,0.8544968319223778,0.7148259111235323,0.5498333333333333,26,-1.0
7000,imputed_baseline,,0.8590093969836823,0.716917104950575,0.5568333333333333,26,-1.0
7000,rw_imputed_baseline,,0.8570560751194165,0.7162124971185355,0.556,26,-1.0
7000,0,37.0,0.898916388596367,0.7367608211533642,0.5716666666666667,27,-1.0
7000,1,36.0,0.8939790454310192,0.7408944227409259,0.5793333333333334,27,-1.0
7000,2,35.0,0.9111689516842616,0.7460206285264043,0.5806666666666667,27,-1.0
7000,3,30.0,1.3856908385797422,0.761100391194024,0.5735,27,-1.0
7000,4,27.0,0.8570911442111828,0.7150518428022139,0.5601666666666667,27,-1.0
7000,agg,,0.8605227879553732,0.7181230396804112,0.5568333333333333,27,-1.0
7000,naive_agg,,0.8824405311233777,0.7231025552416759,0.5555,27,-1.0
7000,opt_naive_agg,,0.8592883404735706,0.7175881992154417,0.5566666666666666,27,-1.0
7000,imputed_baseline,,0.8654506715965308,0.7215908844054875,0.5653333333333334,27,-1.0
7000,rw_imputed_baseline,,0.8632711968078112,0.7204201249163785,0.5646666666666667,27,-1.0
7000,0,37.0,0.8955471260097204,0.7338641756922522,0.566,28,-1.0
7000,1,36.0,0.9105476385151484,0.7460062429729347,0.5835,28,-1.0
7000,2,35.0,0.9048675879750552,0.7420269720931069,0.576,28,-1.0
7000,3,30.0,0.9158950911424856,0.7467657978158997,0.5625,28,-1.0
7000,4,27.0,0.859121039460919,0.7143464960858017,0.5625,28,-1.0
7000,agg,,0.8634701608957821,0.7190397170725727,0.5583333333333333,28,-1.0
7000,naive_agg,,0.8636098769781643,0.7192081510021626,0.556,28,-1.0
7000,opt_naive_agg,,0.8615102433618522,0.7179268833610307,0.556,28,-1.0
7000,imputed_baseline,,0.8641666916120169,0.7198858913886876,0.5586666666666666,28,-1.0
7000,rw_imputed_baseline,,0.8661459373307117,0.7210424436808214,0.5596666666666666,28,-1.0
7000,0,37.0,0.8934571581765257,0.7347289400963066,0.5671666666666667,29,-1.0
7000,1,36.0,0.9079674477319046,0.7396704507464392,0.5803333333333334,29,-1.0
7000,2,35.0,0.92651915149181,0.752251162542408,0.5871666666666666,29,-1.0
7000,3,30.0,0.9077673236652084,0.7435363410878808,0.561,29,-1.0
7000,4,27.0,0.8582283968198295,0.7145193322442115,0.5611666666666667,29,-1.0
7000,agg,,0.8608665884295768,0.7185594149815939,0.5543333333333333,29,-1.0
7000,naive_agg,,0.8641409141772071,0.7204525536490649,0.5511666666666667,29,-1.0
7000,opt_naive_agg,,0.8616783865810732,0.7189436241195102,0.5525,29,-1.0
7000,imputed_baseline,,0.8623293165621305,0.7194143825498092,0.5608333333333333,29,-1.0
7000,rw_imputed_baseline,,0.8610594370920089,0.7186278809308216,0.5611666666666667,29,-1.0
7000,0,37.0,0.9039124954431078,0.7386839840600544,0.5745,30,-1.0
7000,1,36.0,0.8896698682551222,0.7389490752547953,0.5765,30,-1.0
7000,2,35.0,0.8975931801863212,0.736945121522577,0.5698333333333333,30,-1.0
7000,3,30.0,0.9224112064531624,0.7502213050062273,0.5511666666666667,30,-1.0
7000,4,27.0,0.86106929470995,0.7168592504432147,0.5538333333333333,30,-1.0
7000,agg,,0.862778108498492,0.7186873138267308,0.5531666666666667,30,-1.0
7000,naive_agg,,0.8638816050721898,0.7194400203181209,0.549,30,-1.0
7000,opt_naive_agg,,0.8609520474070127,0.7178221595745083,0.5508333333333333,30,-1.0
7000,imputed_baseline,,0.8617587291037819,0.7178348244982196,0.5555,30,-1.0
7000,rw_imputed_baseline,,0.8619299684971258,0.7179246907175142,0.5573333333333333,30,-1.0
7000,0,37.0,0.9101050224395943,0.7422826863735169,0.5735,31,-1.0
7000,1,36.0,0.8950487065812109,0.7416174720467064,0.58,31,-1.0
7000,2,35.0,0.9051202699890212,0.7412772356209185,0.5831666666666667,31,-1.0
7000,3,30.0,0.9197491424585228,0.7492034889721675,0.5513333333333333,31,-1.0
7000,4,27.0,0.8594399672632071,0.715874257935073,0.5516666666666666,31,-1.0
7000,agg,,0.8611747332158823,0.7183905535654546,0.5545,31,-1.0
7000,naive_agg,,0.8646741381443817,0.7204742647855925,0.5545,31,-1.0
7000,opt_naive_agg,,0.8616777086411479,0.7186874884192712,0.553,31,-1.0
7000,imputed_baseline,,0.8628067910390079,0.7189480672064158,0.5598333333333333,31,-1.0
7000,rw_imputed_baseline,,0.8616418328623968,0.7181552081355077,0.5606666666666666,31,-1.0
7000,0,37.0,0.8934945602336138,0.7347213825453636,0.5685,32,-1.0
7000,1,36.0,0.8990148385676084,0.7422585816126228,0.5845,32,-1.0
7000,2,35.0,0.921417448694096,0.7493874848340605,0.5815,32,-1.0
7000,3,30.0,0.9170107490106828,0.7466932173895842,0.5548333333333333,32,-1.0
7000,4,27.0,0.8594947253456682,0.7153682184696379,0.5586666666666666,32,-1.0
7000,agg,,0.8565934093461702,0.7155716282305563,0.5558333333333333,32,-1.0
7000,naive_agg,,0.8627869520579718,0.7190170724830662,0.5536666666666666,32,-1.0
7000,opt_naive_agg,,0.8578071758009151,0.7161472524503855,0.5541666666666667,32,-1.0
7000,imputed_baseline,,0.8596819526995177,0.7171018880223792,0.5591666666666667,32,-1.0
7000,rw_imputed_baseline,,0.8584692478735391,0.7167034325366343,0.5615,32,-1.0
7000,0,37.0,0.8947312134972549,0.7341691885612296,0.5633333333333334,33,-1.0
7000,1,36.0,0.9042475129827328,0.7436177929307342,0.583,33,-1.0
7000,2,35.0,0.9055539255230088,0.7425964785419219,0.5771666666666667,33,-1.0
7000,3,30.0,0.9192850432271732,0.7483032053280385,0.5488333333333333,33,-1.0
7000,4,27.0,0.8642914422170114,0.7173760482725258,0.5575,33,-1.0
7000,agg,,0.860267106938432,0.7170809373160401,0.5551666666666667,33,-1.0
7000,naive_agg,,0.8641904899747643,0.7194175420594123,0.5493333333333333,33,-1.0
7000,opt_naive_agg,,0.8593839268619247,0.7167387536077201,0.5545,33,-1.0
7000,imputed_baseline,,0.8596060832303302,0.7167240045427661,0.5545,33,-1.0
7000,rw_imputed_baseline,,0.8581222867823528,0.7159357068596637,0.5565,33,-1.0
7000,0,37.0,0.8953698615382041,0.7354530160274299,0.5621666666666667,34,-1.0
7000,1,36.0,0.8896703089913235,0.7392456074419684,0.5785,34,-1.0
7000,2,35.0,0.9000082680222476,0.7382465460592434,0.5761666666666667,34,-1.0
7000,3,30.0,0.9168936485946656,0.7486957220384762,0.571,34,-1.0
7000,4,27.0,0.8582194743464353,0.714933003284691,0.5593333333333333,34,-1.0
7000,agg,,0.8596170990247562,0.7172701036220304,0.5553333333333333,34,-1.0
7000,naive_agg,,0.8628384972093451,0.7191431169334768,0.5528333333333333,34,-1.0
7000,opt_naive_agg,,0.8600376496002206,0.7174634216111178,0.554,34,-1.0
7000,imputed_baseline,,0.8616608778226255,0.7181867862426616,0.5588333333333333,34,-1.0
7000,rw_imputed_baseline,,0.8609918207778398,0.7177740026291691,0.5591666666666667,34,-1.0
7000,0,37.0,0.9020916418339292,0.7379187055184924,0.5666666666666667,35,-1.0
7000,1,36.0,0.8953752725027239,0.7404293677787115,0.5843333333333334,35,-1.0
7000,2,35.0,0.9098672509162534,0.7446250674942382,0.5836666666666667,35,-1.0
7000,3,30.0,0.9202739272808338,0.7491879311370285,0.5603333333333333,35,-1.0
7000,4,27.0,0.8598359662925371,0.7168341878273952,0.5561666666666667,35,-1.0
7000,agg,,0.8600151903448233,0.7179982630966776,0.5553333333333333,35,-1.0
7000,naive_agg,,0.8634596340900417,0.7200057098280673,0.553,35,-1.0
7000,opt_naive_agg,,0.8604716806788835,0.718302576246613,0.5541666666666667,35,-1.0
7000,imputed_baseline,,0.8601084600723203,0.7177478914324975,0.5561666666666667,35,-1.0
7000,rw_imputed_baseline,,0.8590429661382974,0.7171576121828054,0.5593333333333333,35,-1.0
7000,0,37.0,0.8986471131923495,0.7368260026572719,0.5693333333333334,36,-1.0
7000,1,36.0,0.8928128011243341,0.7403247383271301,0.5828333333333333,36,-1.0
7000,2,35.0,0.8990939317231064,0.7385298711855824,0.5786666666666667,36,-1.0
7000,3,30.0,1.3270275844969437,0.760166978905826,0.5541666666666667,36,-1.0
7000,4,27.0,0.8612054602176825,0.7153266137625921,0.5591666666666667,36,-1.0
7000,agg,,0.8586423948902215,0.7161234326896118,0.5558333333333333,36,-1.0
7000,naive_agg,,0.8798322177273846,0.720957214531098,0.5571666666666667,36,-1.0
7000,opt_naive_agg,,0.8571466971184473,0.7164105147544279,0.5571666666666667,36,-1.0
7000,imputed_baseline,,0.8633084251583635,0.7199830547467363,0.5608333333333333,36,-1.0
7000,rw_imputed_baseline,,0.8604070735674936,0.7187664506585869,0.5613333333333334,36,-1.0
7000,0,37.0,0.903181419703976,0.7394970472480649,0.5681666666666667,37,-1.0
7000,1,36.0,0.8874634414645267,0.7371497876175648,0.5771666666666667,37,-1.0
7000,2,35.0,0.9008801060846536,0.7413782671913235,0.5828333333333333,37,-1.0
7000,3,30.0,0.9445186653144456,0.7440342718130147,0.5526666666666666,37,-1.0
7000,4,27.0,0.8599617337202684,0.7160458227021763,0.5538333333333333,37,-1.0
7000,agg,,0.8594848494364948,0.7169940742593315,0.5551666666666667,37,-1.0
7000,naive_agg,,0.8630864448366028,0.7190746559111376,0.5503333333333333,37,-1.0
7000,opt_naive_agg,,0.8587778362422993,0.7167853601180961,0.5511666666666667,37,-1.0
7000,imputed_baseline,,0.8591377582848525,0.7172590699240088,0.5593333333333333,37,-1.0
7000,rw_imputed_baseline,,0.8586048212836813,0.7169975155941946,0.5585,37,-1.0
7000,0,37.0,0.8949877520700796,0.7353011270572012,0.5735,38,-1.0
7000,1,36.0,0.886705409097046,0.736986397848871,0.5778333333333333,38,-1.0
7000,2,35.0,0.9112656456951946,0.746781723909714,0.5856666666666667,38,-1.0
7000,3,30.0,0.910452451873757,0.7454065183139922,0.5633333333333334,38,-1.0
7000,4,27.0,0.8595828571084648,0.7150484569699219,0.5586666666666666,38,-1.0
7000,agg,,0.8608653344952236,0.7184170204725967,0.5545,38,-1.0
7000,naive_agg,,0.8615041671261432,0.7187115004776206,0.553,38,-1.0
7000,opt_naive_agg,,0.8570160440256701,0.7158885731493113,0.5568333333333333,38,-1.0
7000,imputed_baseline,,0.8607462103430656,0.7179502249808302,0.5586666666666666,38,-1.0
7000,rw_imputed_baseline,,0.8613774691944136,0.7183116503984384,0.5595,38,-1.0
7000,0,37.0,0.9001344249087714,0.7365400254893898,0.5656666666666667,39,-1.0
7000,1,36.0,0.8996612596039992,0.744002730942879,0.584,39,-1.0
7000,2,35.0,0.9078314059126846,0.7398846385772404,0.5756666666666667,39,-1.0
7000,3,30.0,0.91351922799695,0.7452538130648287,0.5546666666666666,39,-1.0
7000,4,27.0,0.8597686925460722,0.7172159285266876,0.5556666666666666,39,-1.0
7000,agg,,0.8584787995307134,0.7169624544158619,0.5541666666666667,39,-1.0
7000,naive_agg,,0.8631537850507782,0.7195431025374365,0.553,39,-1.0
7000,opt_naive_agg,,0.8592605958407903,0.717785683191931,0.5513333333333333,39,-1.0
7000,imputed_baseline,,0.8611452631993067,0.7181974222915382,0.5593333333333333,39,-1.0
7000,rw_imputed_baseline,,0.8597460293109523,0.7181143386417626,0.5626666666666666,39,-1.0
8000,0,37.0,0.9015391122394032,0.7401578432015646,0.577,0,-1.0
8000,1,36.0,0.8915360745652,0.7391060874590597,0.5841666666666666,0,-1.0
8000,2,35.0,0.8982593718478029,0.7390130537087503,0.5743333333333334,0,-1.0
8000,3,30.0,0.915476252577848,0.7473841611973524,0.561,0,-1.0
8000,4,27.0,1.0536211391278072,0.7228593131211942,0.5566666666666666,0,-1.0
8000,agg,,0.8637293445191172,0.7188184090447726,0.5571666666666667,0,-1.0
8000,naive_agg,,0.868881355766309,0.720896468457401,0.5518333333333333,0,-1.0
8000,opt_naive_agg,,0.868448190923819,0.7193223269018745,0.554,0,-1.0
8000,imputed_baseline,,0.8609752307244698,0.7192194204847528,0.5608333333333333,0,-1.0
8000,rw_imputed_baseline,,0.8600177769850449,0.7185767120589859,0.5623333333333334,0,-1.0
8000,0,37.0,0.9036944716774116,0.7373741029961702,0.5626666666666666,1,-1.0
8000,1,36.0,0.8899122195607748,0.7385886942294851,0.5805,1,-1.0
8000,2,35.0,0.905357100266785,0.7430919470300839,0.5785,1,-1.0
8000,3,30.0,0.9157359671876014,0.7472109423620753,0.5638333333333333,1,-1.0
8000,4,27.0,0.8585839836708082,0.7160894181166532,0.5595,1,-1.0
8000,agg,,0.8588201988277551,0.7169947363281335,0.556,1,-1.0
8000,naive_agg,,0.8631537540911829,0.7195445429257606,0.5498333333333333,1,-1.0
8000,opt_naive_agg,,0.8600589725967408,0.7177792895503908,0.5515,1,-1.0
8000,imputed_baseline,,0.8636587401961109,0.7200161995133364,0.558,1,-1.0
8000,rw_imputed_baseline,,0.8611712736418912,0.7185665520978824,0.5601666666666667,1,-1.0
8000,0,37.0,0.8930067990990689,0.7341068270337573,0.566,2,-1.0
8000,1,36.0,0.8956350833202711,0.7409140571321847,0.5828333333333333,2,-1.0
8000,2,35.0,0.90102676866398,0.7426682940932724,0.5746666666666667,2,-1.0
8000,3,30.0,0.9123609899996422,0.7434403632482354,0.5528333333333333,2,-1.0
8000,4,27.0,0.8580359591422636,0.7132325933663272,0.5598333333333333,2,-1.0
8000,agg,,0.8622791967725802,0.7189272063675016,0.5553333333333333,2,-1.0
8000,naive_agg,,0.8616279799021899,0.718407914516563,0.5508333333333333,2,-1.0
8000,opt_naive_agg,,0.8592835868994031,0.716906537873084,0.5528333333333333,2,-1.0
8000,imputed_baseline,,0.8605570585533977,0.717922856346061,0.5575,2,-1.0
8000,rw_imputed_baseline,,0.8628365189820364,0.7190707310873061,0.5591666666666667,2,-1.0
8000,0,37.0,0.896078596636642,0.7358713082242728,0.5643333333333334,3,-1.0
8000,1,36.0,0.8990186552340649,0.7439712744377851,0.5825,3,-1.0
8000,2,35.0,0.8917750533194304,0.7357658937590538,0.5766666666666667,3,-1.0
8000,3,30.0,0.9102637601022248,0.7452479962086342,0.5628333333333333,3,-1.0
8000,4,27.0,0.8604971084397409,0.7175654646341751,0.5591666666666667,3,-1.0
8000,agg,,0.8578273045150756,0.7167645353445132,0.5535,3,-1.0
8000,naive_agg,,0.8603005097409178,0.7183416217398435,0.5543333333333333,3,-1.0
8000,opt_naive_agg,,0.8582945355583563,0.7171174532650562,0.555,3,-1.0
8000,imputed_baseline,,0.8596161174930442,0.7179589857582693,0.5583333333333333,3,-1.0
8000,rw_imputed_baseline,,0.8591883437367821,0.7176376939719121,0.5586666666666666,3,-1.0
8000,0,37.0,0.9048376404303478,0.7393712406003815,0.5638333333333333,4,-1.0
8000,1,36.0,0.887747549958183,0.7383585920899586,0.5805,4,-1.0
8000,2,35.0,0.8884353583626807,0.7354429097661617,0.5688333333333333,4,-1.0
8000,3,30.0,0.922385623658722,0.7509473386420367,0.562,4,-1.0
8000,4,27.0,0.8582216682454515,0.7160645685818106,0.5531666666666667,4,-1.0
8000,agg,,0.8579412047838957,0.7174544850951481,0.5563333333333333,4,-1.0
8000,naive_agg,,0.8617536822885683,0.7195807521577618,0.553,4,-1.0
8000,opt_naive_agg,,0.8586706570447443,0.7177553362687883,0.5563333333333333,4,-1.0
8000,imputed_baseline,,0.8605767403477788,0.7186770539166246,0.5596666666666666,4,-1.0
8000,rw_imputed_baseline,,0.8591810272677045,0.7177315203780357,0.5576666666666666,4,-1.0
8000,0,37.0,0.8986028446370043,0.7375237994902063,0.574,5,-1.0
8000,1,36.0,0.8920410849721978,0.7388918207982779,0.5818333333333333,5,-1.0
8000,2,35.0,0.8961790649050093,0.7384826033579747,0.5795,5,-1.0
